Group,feature,n_detected,n_total,Donor,gene_id,order
ABAB,DonA__EMOJOO_767250,10,10,DonA,EMOJOO_767250,mixed
ABAB,DonA__EMOJOO_767255,10,10,DonA,EMOJOO_767255,mixed
ABAB,DonA__EMOJOO_767260,10,10,DonA,EMOJOO_767260,mixed
ABAB,DonA__EMOJOO_767265,10,10,DonA,EMOJOO_767265,mixed
ABAB,DonA__EMOJOO_767270,10,10,DonA,EMOJOO_767270,mixed
ABAB,DonA__EMOJOO_767275,10,10,DonA,EMOJOO_767275,mixed
ABAB,DonA__EMOJOO_767280,10,10,DonA,EMOJOO_767280,mixed
ABAB,DonA__EMOJOO_767285,10,10,DonA,EMOJOO_767285,mixed
ABAB,DonA__EMOJOO_768160,10,10,DonA,EMOJOO_768160,mixed
ABAB,DonA__EMOJOO_76850,10,10,DonA,EMOJOO_76850,mixed
ABAB,DonA__EMOJOO_76860,10,10,DonA,EMOJOO_76860,mixed
ABAB,DonA__EMOJOO_76865,10,10,DonA,EMOJOO_76865,mixed
ABAB,DonA__EMOJOO_76870,10,10,DonA,EMOJOO_76870,mixed
ABAB,DonA__EMOJOO_76880,10,10,DonA,EMOJOO_76880,mixed
ABAB,DonA__EMOJOO_76885,10,10,DonA,EMOJOO_76885,mixed
ABAB,DonA__EMOJOO_76890,10,10,DonA,EMOJOO_76890,mixed
ABAB,DonA__EMOJOO_76900,10,10,DonA,EMOJOO_76900,mixed
ABAB,DonA__EMOJOO_76905,10,10,DonA,EMOJOO_76905,mixed
ABAB,DonA__EMOJOO_76910,10,10,DonA,EMOJOO_76910,mixed
ABAB,DonA__EMOJOO_76915,10,10,DonA,EMOJOO_76915,mixed
ABAB,DonA__EMOJOO_76920,10,10,DonA,EMOJOO_76920,mixed
ABAB,DonA__EMOJOO_76925,10,10,DonA,EMOJOO_76925,mixed
ABAB,DonA__EMOJOO_76930,10,10,DonA,EMOJOO_76930,mixed
ABAB,DonA__EMOJOO_76935,10,10,DonA,EMOJOO_76935,mixed
ABAB,DonA__EMOJOO_76940,10,10,DonA,EMOJOO_76940,mixed
ABAB,DonA__EMOJOO_76945,10,10,DonA,EMOJOO_76945,mixed
ABAB,DonA__EMOJOO_76950,10,10,DonA,EMOJOO_76950,mixed
ABAB,DonA__EMOJOO_769540,10,10,DonA,EMOJOO_769540,mixed
ABAB,DonA__EMOJOO_76955,10,10,DonA,EMOJOO_76955,mixed
ABAB,DonA__EMOJOO_769560,10,10,DonA,EMOJOO_769560,mixed
ABAB,DonA__EMOJOO_769570,10,10,DonA,EMOJOO_769570,mixed
ABAB,DonA__EMOJOO_76960,10,10,DonA,EMOJOO_76960,mixed
ABAB,DonA__EMOJOO_76965,10,10,DonA,EMOJOO_76965,mixed
ABAB,DonA__EMOJOO_76970,10,10,DonA,EMOJOO_76970,mixed
ABAB,DonA__EMOJOO_76975,10,10,DonA,EMOJOO_76975,mixed
ABAB,DonA__EMOJOO_769895,10,10,DonA,EMOJOO_769895,mixed
ABAB,DonA__EMOJOO_76990,10,10,DonA,EMOJOO_76990,mixed
ABAB,DonA__EMOJOO_76995,10,10,DonA,EMOJOO_76995,mixed
ABAB,DonA__EMOJOO_77005,10,10,DonA,EMOJOO_77005,mixed
ABAB,DonA__EMOJOO_77010,10,10,DonA,EMOJOO_77010,mixed
ABAB,DonA__EMOJOO_77015,10,10,DonA,EMOJOO_77015,mixed
ABAB,DonA__EMOJOO_77020,10,10,DonA,EMOJOO_77020,mixed
ABAB,DonA__EMOJOO_77025,10,10,DonA,EMOJOO_77025,mixed
ABAB,DonA__EMOJOO_77030,10,10,DonA,EMOJOO_77030,mixed
ABAB,DonA__EMOJOO_77050,10,10,DonA,EMOJOO_77050,mixed
ABAB,DonA__EMOJOO_77055,10,10,DonA,EMOJOO_77055,mixed
ABAB,DonA__EMOJOO_77060,10,10,DonA,EMOJOO_77060,mixed
ABAB,DonA__EMOJOO_77070,10,10,DonA,EMOJOO_77070,mixed
ABAB,DonA__EMOJOO_77075,10,10,DonA,EMOJOO_77075,mixed
ABAB,DonA__EMOJOO_77080,10,10,DonA,EMOJOO_77080,mixed
ABAB,DonA__EMOJOO_77085,10,10,DonA,EMOJOO_77085,mixed
ABAB,DonA__EMOJOO_77090,10,10,DonA,EMOJOO_77090,mixed
ABAB,DonA__EMOJOO_77095,10,10,DonA,EMOJOO_77095,mixed
ABAB,DonA__EMOJOO_77100,10,10,DonA,EMOJOO_77100,mixed
ABAB,DonA__EMOJOO_77105,10,10,DonA,EMOJOO_77105,mixed
ABAB,DonA__EMOJOO_77110,10,10,DonA,EMOJOO_77110,mixed
ABAB,DonA__EMOJOO_77115,10,10,DonA,EMOJOO_77115,mixed
ABAB,DonA__EMOJOO_77125,10,10,DonA,EMOJOO_77125,mixed
ABAB,DonA__EMOJOO_77130,10,10,DonA,EMOJOO_77130,mixed
ABAB,DonA__EMOJOO_77135,10,10,DonA,EMOJOO_77135,mixed
ABAB,DonA__EMOJOO_77150,10,10,DonA,EMOJOO_77150,mixed
ABAB,DonA__EMOJOO_77155,10,10,DonA,EMOJOO_77155,mixed
ABAB,DonA__EMOJOO_77165,10,10,DonA,EMOJOO_77165,mixed
ABAB,DonA__EMOJOO_77180,10,10,DonA,EMOJOO_77180,mixed
ABAB,DonA__EMOJOO_77190,10,10,DonA,EMOJOO_77190,mixed
ABAB,DonA__EMOJOO_77195,10,10,DonA,EMOJOO_77195,mixed
ABAB,DonA__EMOJOO_77200,10,10,DonA,EMOJOO_77200,mixed
ABAB,DonA__EMOJOO_77205,10,10,DonA,EMOJOO_77205,mixed
ABAB,DonA__EMOJOO_77210,10,10,DonA,EMOJOO_77210,mixed
ABAB,DonA__EMOJOO_77215,10,10,DonA,EMOJOO_77215,mixed
ABAB,DonA__EMOJOO_77220,10,10,DonA,EMOJOO_77220,mixed
ABAB,DonA__EMOJOO_77230,10,10,DonA,EMOJOO_77230,mixed
ABAB,DonA__EMOJOO_77240,10,10,DonA,EMOJOO_77240,mixed
ABAB,DonA__EMOJOO_77245,10,10,DonA,EMOJOO_77245,mixed
ABAB,DonA__EMOJOO_77260,10,10,DonA,EMOJOO_77260,mixed
ABAB,DonA__EMOJOO_77270,10,10,DonA,EMOJOO_77270,mixed
ABAB,DonA__EMOJOO_77275,10,10,DonA,EMOJOO_77275,mixed
ABAB,DonA__EMOJOO_77290,10,10,DonA,EMOJOO_77290,mixed
ABAB,DonA__EMOJOO_77295,10,10,DonA,EMOJOO_77295,mixed
ABAB,DonA__EMOJOO_77305,10,10,DonA,EMOJOO_77305,mixed
ABAB,DonA__EMOJOO_77320,10,10,DonA,EMOJOO_77320,mixed
ABAB,DonA__EMOJOO_77325,10,10,DonA,EMOJOO_77325,mixed
ABAB,DonA__EMOJOO_77330,10,10,DonA,EMOJOO_77330,mixed
ABAB,DonA__EMOJOO_77335,10,10,DonA,EMOJOO_77335,mixed
ABAB,DonA__EMOJOO_77345,10,10,DonA,EMOJOO_77345,mixed
ABAB,DonA__EMOJOO_77350,10,10,DonA,EMOJOO_77350,mixed
ABAB,DonA__EMOJOO_77355,10,10,DonA,EMOJOO_77355,mixed
ABAB,DonA__EMOJOO_77360,10,10,DonA,EMOJOO_77360,mixed
ABAB,DonA__EMOJOO_77375,10,10,DonA,EMOJOO_77375,mixed
ABAB,DonA__EMOJOO_77380,10,10,DonA,EMOJOO_77380,mixed
ABAB,DonA__EMOJOO_77410,10,10,DonA,EMOJOO_77410,mixed
ABAB,DonA__EMOJOO_77415,10,10,DonA,EMOJOO_77415,mixed
ABAB,DonA__EMOJOO_777065,10,10,DonA,EMOJOO_777065,mixed
ABAB,DonA__EMOJOO_777085,10,10,DonA,EMOJOO_777085,mixed
ABAB,DonA__EMOJOO_780015,10,10,DonA,EMOJOO_780015,mixed
ABAB,DonA__EMOJOO_780725,10,10,DonA,EMOJOO_780725,mixed
ABAB,DonA__EMOJOO_784760,10,10,DonA,EMOJOO_784760,mixed
ABAB,DonA__EMOJOO_784765,10,10,DonA,EMOJOO_784765,mixed
ABAB,DonA__EMOJOO_784775,10,10,DonA,EMOJOO_784775,mixed
ABAB,DonA__EMOJOO_784790,10,10,DonA,EMOJOO_784790,mixed
ABAB,DonA__EMOJOO_784795,10,10,DonA,EMOJOO_784795,mixed
ABAB,DonA__EMOJOO_784800,10,10,DonA,EMOJOO_784800,mixed
ABAB,DonA__EMOJOO_784805,10,10,DonA,EMOJOO_784805,mixed
ABAB,DonA__EMOJOO_784810,10,10,DonA,EMOJOO_784810,mixed
ABAB,DonA__EMOJOO_787185,10,10,DonA,EMOJOO_787185,mixed
ABAB,DonA__EMOJOO_790490,10,10,DonA,EMOJOO_790490,mixed
ABAB,DonA__EMOJOO_790500,10,10,DonA,EMOJOO_790500,mixed
ABAB,DonA__EMOJOO_790505,10,10,DonA,EMOJOO_790505,mixed
ABAB,DonA__EMOJOO_790515,10,10,DonA,EMOJOO_790515,mixed
ABAB,DonA__EMOJOO_790525,10,10,DonA,EMOJOO_790525,mixed
ABAB,DonA__EMOJOO_790535,10,10,DonA,EMOJOO_790535,mixed
ABAB,DonA__EMOJOO_790540,10,10,DonA,EMOJOO_790540,mixed
ABAB,DonA__EMOJOO_793330,10,10,DonA,EMOJOO_793330,mixed
ABAB,DonA__EMOJOO_797555,10,10,DonA,EMOJOO_797555,mixed
ABAB,DonA__EMOJOO_799575,10,10,DonA,EMOJOO_799575,mixed
ABAB,DonA__EMOJOO_799760,10,10,DonA,EMOJOO_799760,mixed
ABAB,DonA__EMOJOO_799765,10,10,DonA,EMOJOO_799765,mixed
ABAB,DonA__EMOJOO_799770,10,10,DonA,EMOJOO_799770,mixed
ABAB,DonA__EMOJOO_799775,10,10,DonA,EMOJOO_799775,mixed
ABAB,DonA__EMOJOO_799785,10,10,DonA,EMOJOO_799785,mixed
ABAB,DonA__EMOJOO_799790,10,10,DonA,EMOJOO_799790,mixed
ABAB,DonA__EMOJOO_799795,10,10,DonA,EMOJOO_799795,mixed
ABAB,DonA__EMOJOO_799800,10,10,DonA,EMOJOO_799800,mixed
ABAB,DonA__EMOJOO_799810,10,10,DonA,EMOJOO_799810,mixed
ABAB,DonA__EMOJOO_799815,10,10,DonA,EMOJOO_799815,mixed
ABAB,DonA__EMOJOO_799825,10,10,DonA,EMOJOO_799825,mixed
ABAB,DonA__EMOJOO_799835,10,10,DonA,EMOJOO_799835,mixed
ABAB,DonA__EMOJOO_799840,10,10,DonA,EMOJOO_799840,mixed
ABAB,DonA__EMOJOO_799845,10,10,DonA,EMOJOO_799845,mixed
ABAB,DonA__EMOJOO_799850,10,10,DonA,EMOJOO_799850,mixed
ABAB,DonA__EMOJOO_799855,10,10,DonA,EMOJOO_799855,mixed
ABAB,DonA__EMOJOO_80060,10,10,DonA,EMOJOO_80060,mixed
ABAB,DonA__EMOJOO_800770,10,10,DonA,EMOJOO_800770,mixed
ABAB,DonA__EMOJOO_800775,10,10,DonA,EMOJOO_800775,mixed
ABAB,DonA__EMOJOO_800785,10,10,DonA,EMOJOO_800785,mixed
ABAB,DonA__EMOJOO_800810,10,10,DonA,EMOJOO_800810,mixed
ABAB,DonA__EMOJOO_801760,10,10,DonA,EMOJOO_801760,mixed
ABAB,DonA__EMOJOO_801775,10,10,DonA,EMOJOO_801775,mixed
ABAB,DonA__EMOJOO_801785,10,10,DonA,EMOJOO_801785,mixed
ABAB,DonA__EMOJOO_801795,10,10,DonA,EMOJOO_801795,mixed
ABAB,DonA__EMOJOO_801800,10,10,DonA,EMOJOO_801800,mixed
ABAB,DonA__EMOJOO_80335,10,10,DonA,EMOJOO_80335,mixed
ABAB,DonA__EMOJOO_80340,10,10,DonA,EMOJOO_80340,mixed
ABAB,DonA__EMOJOO_803405,10,10,DonA,EMOJOO_803405,mixed
ABAB,DonA__EMOJOO_80345,10,10,DonA,EMOJOO_80345,mixed
ABAB,DonA__EMOJOO_80355,10,10,DonA,EMOJOO_80355,mixed
ABAB,DonA__EMOJOO_80365,10,10,DonA,EMOJOO_80365,mixed
ABAB,DonA__EMOJOO_80370,10,10,DonA,EMOJOO_80370,mixed
ABAB,DonA__EMOJOO_80380,10,10,DonA,EMOJOO_80380,mixed
ABAB,DonA__EMOJOO_80390,10,10,DonA,EMOJOO_80390,mixed
ABAB,DonA__EMOJOO_80405,10,10,DonA,EMOJOO_80405,mixed
ABAB,DonA__EMOJOO_80410,10,10,DonA,EMOJOO_80410,mixed
ABAB,DonA__EMOJOO_80415,10,10,DonA,EMOJOO_80415,mixed
ABAB,DonA__EMOJOO_80420,10,10,DonA,EMOJOO_80420,mixed
ABAB,DonA__EMOJOO_80425,10,10,DonA,EMOJOO_80425,mixed
ABAB,DonA__EMOJOO_80430,10,10,DonA,EMOJOO_80430,mixed
ABAB,DonA__EMOJOO_80435,10,10,DonA,EMOJOO_80435,mixed
ABAB,DonA__EMOJOO_80445,10,10,DonA,EMOJOO_80445,mixed
ABAB,DonA__EMOJOO_80450,10,10,DonA,EMOJOO_80450,mixed
ABAB,DonA__EMOJOO_80455,10,10,DonA,EMOJOO_80455,mixed
ABAB,DonA__EMOJOO_80465,10,10,DonA,EMOJOO_80465,mixed
ABAB,DonA__EMOJOO_80470,10,10,DonA,EMOJOO_80470,mixed
ABAB,DonA__EMOJOO_80475,10,10,DonA,EMOJOO_80475,mixed
ABAB,DonA__EMOJOO_80480,10,10,DonA,EMOJOO_80480,mixed
ABAB,DonA__EMOJOO_80485,10,10,DonA,EMOJOO_80485,mixed
ABAB,DonA__EMOJOO_80490,10,10,DonA,EMOJOO_80490,mixed
ABAB,DonA__EMOJOO_80495,10,10,DonA,EMOJOO_80495,mixed
ABAB,DonA__EMOJOO_80505,10,10,DonA,EMOJOO_80505,mixed
ABAB,DonA__EMOJOO_80510,10,10,DonA,EMOJOO_80510,mixed
ABAB,DonA__EMOJOO_80515,10,10,DonA,EMOJOO_80515,mixed
ABAB,DonA__EMOJOO_80520,10,10,DonA,EMOJOO_80520,mixed
ABAB,DonA__EMOJOO_80535,10,10,DonA,EMOJOO_80535,mixed
ABAB,DonA__EMOJOO_80545,10,10,DonA,EMOJOO_80545,mixed
ABAB,DonA__EMOJOO_80550,10,10,DonA,EMOJOO_80550,mixed
ABAB,DonA__EMOJOO_80560,10,10,DonA,EMOJOO_80560,mixed
ABAB,DonA__EMOJOO_80565,10,10,DonA,EMOJOO_80565,mixed
ABAB,DonA__EMOJOO_80570,10,10,DonA,EMOJOO_80570,mixed
ABAB,DonA__EMOJOO_80575,10,10,DonA,EMOJOO_80575,mixed
ABAB,DonA__EMOJOO_80580,10,10,DonA,EMOJOO_80580,mixed
ABAB,DonA__EMOJOO_80585,10,10,DonA,EMOJOO_80585,mixed
ABAB,DonA__EMOJOO_80590,10,10,DonA,EMOJOO_80590,mixed
ABAB,DonA__EMOJOO_80595,10,10,DonA,EMOJOO_80595,mixed
ABAB,DonA__EMOJOO_80605,10,10,DonA,EMOJOO_80605,mixed
ABAB,DonA__EMOJOO_80610,10,10,DonA,EMOJOO_80610,mixed
ABAB,DonA__EMOJOO_80615,10,10,DonA,EMOJOO_80615,mixed
ABAB,DonA__EMOJOO_80620,10,10,DonA,EMOJOO_80620,mixed
ABAB,DonA__EMOJOO_80625,10,10,DonA,EMOJOO_80625,mixed
ABAB,DonA__EMOJOO_80635,10,10,DonA,EMOJOO_80635,mixed
ABAB,DonA__EMOJOO_80640,10,10,DonA,EMOJOO_80640,mixed
ABAB,DonA__EMOJOO_80645,10,10,DonA,EMOJOO_80645,mixed
ABAB,DonA__EMOJOO_80650,10,10,DonA,EMOJOO_80650,mixed
ABAB,DonA__EMOJOO_80665,10,10,DonA,EMOJOO_80665,mixed
ABAB,DonA__EMOJOO_80670,10,10,DonA,EMOJOO_80670,mixed
ABAB,DonA__EMOJOO_80675,10,10,DonA,EMOJOO_80675,mixed
ABAB,DonA__EMOJOO_80680,10,10,DonA,EMOJOO_80680,mixed
ABAB,DonA__EMOJOO_80685,10,10,DonA,EMOJOO_80685,mixed
ABAB,DonA__EMOJOO_80695,10,10,DonA,EMOJOO_80695,mixed
ABAB,DonA__EMOJOO_80700,10,10,DonA,EMOJOO_80700,mixed
ABAB,DonA__EMOJOO_80705,10,10,DonA,EMOJOO_80705,mixed
ABAB,DonA__EMOJOO_80710,10,10,DonA,EMOJOO_80710,mixed
ABAB,DonA__EMOJOO_80715,10,10,DonA,EMOJOO_80715,mixed
ABAB,DonA__EMOJOO_80725,10,10,DonA,EMOJOO_80725,mixed
ABAB,DonA__EMOJOO_80735,10,10,DonA,EMOJOO_80735,mixed
ABAB,DonA__EMOJOO_80740,10,10,DonA,EMOJOO_80740,mixed
ABAB,DonA__EMOJOO_80750,10,10,DonA,EMOJOO_80750,mixed
ABAB,DonA__EMOJOO_80760,10,10,DonA,EMOJOO_80760,mixed
ABAB,DonA__EMOJOO_80765,10,10,DonA,EMOJOO_80765,mixed
ABAB,DonA__EMOJOO_80770,10,10,DonA,EMOJOO_80770,mixed
ABAB,DonA__EMOJOO_80775,10,10,DonA,EMOJOO_80775,mixed
ABAB,DonA__EMOJOO_80780,10,10,DonA,EMOJOO_80780,mixed
ABAB,DonA__EMOJOO_80785,10,10,DonA,EMOJOO_80785,mixed
ABAB,DonA__EMOJOO_80790,10,10,DonA,EMOJOO_80790,mixed
ABAB,DonA__EMOJOO_80800,10,10,DonA,EMOJOO_80800,mixed
ABAB,DonA__EMOJOO_80805,10,10,DonA,EMOJOO_80805,mixed
ABAB,DonA__EMOJOO_80810,10,10,DonA,EMOJOO_80810,mixed
ABAB,DonA__EMOJOO_80815,10,10,DonA,EMOJOO_80815,mixed
ABAB,DonA__EMOJOO_80820,10,10,DonA,EMOJOO_80820,mixed
ABAB,DonA__EMOJOO_80825,10,10,DonA,EMOJOO_80825,mixed
ABAB,DonA__EMOJOO_80830,10,10,DonA,EMOJOO_80830,mixed
ABAB,DonA__EMOJOO_80835,10,10,DonA,EMOJOO_80835,mixed
ABAB,DonA__EMOJOO_808415,10,10,DonA,EMOJOO_808415,mixed
ABAB,DonA__EMOJOO_808430,10,10,DonA,EMOJOO_808430,mixed
ABAB,DonA__EMOJOO_808445,10,10,DonA,EMOJOO_808445,mixed
ABAB,DonA__EMOJOO_80845,10,10,DonA,EMOJOO_80845,mixed
ABAB,DonA__EMOJOO_808455,10,10,DonA,EMOJOO_808455,mixed
ABAB,DonA__EMOJOO_80850,10,10,DonA,EMOJOO_80850,mixed
ABAB,DonA__EMOJOO_808795,10,10,DonA,EMOJOO_808795,mixed
ABAB,DonA__EMOJOO_808805,10,10,DonA,EMOJOO_808805,mixed
ABAB,DonA__EMOJOO_808815,10,10,DonA,EMOJOO_808815,mixed
ABAB,DonA__EMOJOO_808830,10,10,DonA,EMOJOO_808830,mixed
ABAB,DonA__EMOJOO_809895,10,10,DonA,EMOJOO_809895,mixed
ABAB,DonA__EMOJOO_809900,10,10,DonA,EMOJOO_809900,mixed
ABAB,DonA__EMOJOO_809905,10,10,DonA,EMOJOO_809905,mixed
ABAB,DonA__EMOJOO_811045,10,10,DonA,EMOJOO_811045,mixed
ABAB,DonA__EMOJOO_811065,10,10,DonA,EMOJOO_811065,mixed
ABAB,DonA__EMOJOO_812215,10,10,DonA,EMOJOO_812215,mixed
ABAB,DonA__EMOJOO_812220,10,10,DonA,EMOJOO_812220,mixed
ABAB,DonA__EMOJOO_81435,10,10,DonA,EMOJOO_81435,mixed
ABAB,DonA__EMOJOO_81445,10,10,DonA,EMOJOO_81445,mixed
ABAB,DonA__EMOJOO_819315,10,10,DonA,EMOJOO_819315,mixed
ABAB,DonA__EMOJOO_819615,10,10,DonA,EMOJOO_819615,mixed
ABAB,DonA__EMOJOO_819625,10,10,DonA,EMOJOO_819625,mixed
ABAB,DonA__EMOJOO_819640,10,10,DonA,EMOJOO_819640,mixed
ABAB,DonA__EMOJOO_82020,10,10,DonA,EMOJOO_82020,mixed
ABAB,DonA__EMOJOO_82030,10,10,DonA,EMOJOO_82030,mixed
ABAB,DonA__EMOJOO_82035,10,10,DonA,EMOJOO_82035,mixed
ABAB,DonA__EMOJOO_82045,10,10,DonA,EMOJOO_82045,mixed
ABAB,DonA__EMOJOO_82050,10,10,DonA,EMOJOO_82050,mixed
ABAB,DonA__EMOJOO_82055,10,10,DonA,EMOJOO_82055,mixed
ABAB,DonA__EMOJOO_82070,10,10,DonA,EMOJOO_82070,mixed
ABAB,DonA__EMOJOO_82075,10,10,DonA,EMOJOO_82075,mixed
ABAB,DonA__EMOJOO_820795,10,10,DonA,EMOJOO_820795,mixed
ABAB,DonA__EMOJOO_82080,10,10,DonA,EMOJOO_82080,mixed
ABAB,DonA__EMOJOO_820800,10,10,DonA,EMOJOO_820800,mixed
ABAB,DonA__EMOJOO_820805,10,10,DonA,EMOJOO_820805,mixed
ABAB,DonA__EMOJOO_820810,10,10,DonA,EMOJOO_820810,mixed
ABAB,DonA__EMOJOO_820820,10,10,DonA,EMOJOO_820820,mixed
ABAB,DonA__EMOJOO_820825,10,10,DonA,EMOJOO_820825,mixed
ABAB,DonA__EMOJOO_820830,10,10,DonA,EMOJOO_820830,mixed
ABAB,DonA__EMOJOO_820835,10,10,DonA,EMOJOO_820835,mixed
ABAB,DonA__EMOJOO_820840,10,10,DonA,EMOJOO_820840,mixed
ABAB,DonA__EMOJOO_820845,10,10,DonA,EMOJOO_820845,mixed
ABAB,DonA__EMOJOO_820850,10,10,DonA,EMOJOO_820850,mixed
ABAB,DonA__EMOJOO_82105,10,10,DonA,EMOJOO_82105,mixed
ABAB,DonA__EMOJOO_82115,10,10,DonA,EMOJOO_82115,mixed
ABAB,DonA__EMOJOO_82120,10,10,DonA,EMOJOO_82120,mixed
ABAB,DonA__EMOJOO_82125,10,10,DonA,EMOJOO_82125,mixed
ABAB,DonA__EMOJOO_82140,10,10,DonA,EMOJOO_82140,mixed
ABAB,DonA__EMOJOO_82145,10,10,DonA,EMOJOO_82145,mixed
ABAB,DonA__EMOJOO_82150,10,10,DonA,EMOJOO_82150,mixed
ABAB,DonA__EMOJOO_82155,10,10,DonA,EMOJOO_82155,mixed
ABAB,DonA__EMOJOO_82160,10,10,DonA,EMOJOO_82160,mixed
ABAB,DonA__EMOJOO_821605,10,10,DonA,EMOJOO_821605,mixed
ABAB,DonA__EMOJOO_82165,10,10,DonA,EMOJOO_82165,mixed
ABAB,DonA__EMOJOO_82175,10,10,DonA,EMOJOO_82175,mixed
ABAB,DonA__EMOJOO_82180,10,10,DonA,EMOJOO_82180,mixed
ABAB,DonA__EMOJOO_82185,10,10,DonA,EMOJOO_82185,mixed
ABAB,DonA__EMOJOO_82190,10,10,DonA,EMOJOO_82190,mixed
ABAB,DonA__EMOJOO_82195,10,10,DonA,EMOJOO_82195,mixed
ABAB,DonA__EMOJOO_82200,10,10,DonA,EMOJOO_82200,mixed
ABAB,DonA__EMOJOO_82205,10,10,DonA,EMOJOO_82205,mixed
ABAB,DonA__EMOJOO_82210,10,10,DonA,EMOJOO_82210,mixed
ABAB,DonA__EMOJOO_82220,10,10,DonA,EMOJOO_82220,mixed
ABAB,DonA__EMOJOO_82225,10,10,DonA,EMOJOO_82225,mixed
ABAB,DonA__EMOJOO_82230,10,10,DonA,EMOJOO_82230,mixed
ABAB,DonA__EMOJOO_82235,10,10,DonA,EMOJOO_82235,mixed
ABAB,DonA__EMOJOO_82240,10,10,DonA,EMOJOO_82240,mixed
ABAB,DonA__EMOJOO_822440,10,10,DonA,EMOJOO_822440,mixed
ABAB,DonA__EMOJOO_82245,10,10,DonA,EMOJOO_82245,mixed
ABAB,DonA__EMOJOO_82255,10,10,DonA,EMOJOO_82255,mixed
ABAB,DonA__EMOJOO_82265,10,10,DonA,EMOJOO_82265,mixed
ABAB,DonA__EMOJOO_82270,10,10,DonA,EMOJOO_82270,mixed
ABAB,DonA__EMOJOO_822705,10,10,DonA,EMOJOO_822705,mixed
ABAB,DonA__EMOJOO_82275,10,10,DonA,EMOJOO_82275,mixed
ABAB,DonA__EMOJOO_82280,10,10,DonA,EMOJOO_82280,mixed
ABAB,DonA__EMOJOO_82290,10,10,DonA,EMOJOO_82290,mixed
ABAB,DonA__EMOJOO_82295,10,10,DonA,EMOJOO_82295,mixed
ABAB,DonA__EMOJOO_82300,10,10,DonA,EMOJOO_82300,mixed
ABAB,DonA__EMOJOO_82305,10,10,DonA,EMOJOO_82305,mixed
ABAB,DonA__EMOJOO_82310,10,10,DonA,EMOJOO_82310,mixed
ABAB,DonA__EMOJOO_82315,10,10,DonA,EMOJOO_82315,mixed
ABAB,DonA__EMOJOO_82320,10,10,DonA,EMOJOO_82320,mixed
ABAB,DonA__EMOJOO_82325,10,10,DonA,EMOJOO_82325,mixed
ABAB,DonA__EMOJOO_82330,10,10,DonA,EMOJOO_82330,mixed
ABAB,DonA__EMOJOO_82340,10,10,DonA,EMOJOO_82340,mixed
ABAB,DonA__EMOJOO_82345,10,10,DonA,EMOJOO_82345,mixed
ABAB,DonA__EMOJOO_82350,10,10,DonA,EMOJOO_82350,mixed
ABAB,DonA__EMOJOO_82355,10,10,DonA,EMOJOO_82355,mixed
ABAB,DonA__EMOJOO_82360,10,10,DonA,EMOJOO_82360,mixed
ABAB,DonA__EMOJOO_82365,10,10,DonA,EMOJOO_82365,mixed
ABAB,DonA__EMOJOO_82370,10,10,DonA,EMOJOO_82370,mixed
ABAB,DonA__EMOJOO_82375,10,10,DonA,EMOJOO_82375,mixed
ABAB,DonA__EMOJOO_82380,10,10,DonA,EMOJOO_82380,mixed
ABAB,DonA__EMOJOO_82390,10,10,DonA,EMOJOO_82390,mixed
ABAB,DonA__EMOJOO_82395,10,10,DonA,EMOJOO_82395,mixed
ABAB,DonA__EMOJOO_82415,10,10,DonA,EMOJOO_82415,mixed
ABAB,DonA__EMOJOO_82425,10,10,DonA,EMOJOO_82425,mixed
ABAB,DonA__EMOJOO_82430,10,10,DonA,EMOJOO_82430,mixed
ABAB,DonA__EMOJOO_82435,10,10,DonA,EMOJOO_82435,mixed
ABAB,DonA__EMOJOO_82440,10,10,DonA,EMOJOO_82440,mixed
ABAB,DonA__EMOJOO_82460,10,10,DonA,EMOJOO_82460,mixed
ABAB,DonA__EMOJOO_82465,10,10,DonA,EMOJOO_82465,mixed
ABAB,DonA__EMOJOO_82470,10,10,DonA,EMOJOO_82470,mixed
ABAB,DonA__EMOJOO_82475,10,10,DonA,EMOJOO_82475,mixed
ABAB,DonA__EMOJOO_82480,10,10,DonA,EMOJOO_82480,mixed
ABAB,DonA__EMOJOO_82485,10,10,DonA,EMOJOO_82485,mixed
ABAB,DonA__EMOJOO_82490,10,10,DonA,EMOJOO_82490,mixed
ABAB,DonA__EMOJOO_82495,10,10,DonA,EMOJOO_82495,mixed
ABAB,DonA__EMOJOO_82505,10,10,DonA,EMOJOO_82505,mixed
ABAB,DonA__EMOJOO_82510,10,10,DonA,EMOJOO_82510,mixed
ABAB,DonA__EMOJOO_82515,10,10,DonA,EMOJOO_82515,mixed
ABAB,DonA__EMOJOO_82520,10,10,DonA,EMOJOO_82520,mixed
ABAB,DonA__EMOJOO_82525,10,10,DonA,EMOJOO_82525,mixed
ABAB,DonA__EMOJOO_82530,10,10,DonA,EMOJOO_82530,mixed
ABAB,DonA__EMOJOO_82535,10,10,DonA,EMOJOO_82535,mixed
ABAB,DonA__EMOJOO_82545,10,10,DonA,EMOJOO_82545,mixed
ABAB,DonA__EMOJOO_82550,10,10,DonA,EMOJOO_82550,mixed
ABAB,DonA__EMOJOO_82555,10,10,DonA,EMOJOO_82555,mixed
ABAB,DonA__EMOJOO_82570,10,10,DonA,EMOJOO_82570,mixed
ABAB,DonA__EMOJOO_82575,10,10,DonA,EMOJOO_82575,mixed
